Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
6/2/2020,Iran,,32,53,157562,123077,7942
6/3/2020,Iran,,32,53,160696,125206,8012
6/4/2020,Iran,,32,53,164270,127485,8071
6/5/2020,Iran,,32,53,167156,129741,8134
6/6/2020,Iran,,32,53,169425,132038,8209
6/7/2020,Iran,,32,53,171789,134349,8281
6/8/2020,Iran,,32,53,173832,136360,8351
6/9/2020,Iran,,32,53,175927,138457,8425
6/10/2020,Iran,,32,53,177938,140590,8506
6/11/2020,Iran,,32,53,180156,142663,8584
6/12/2020,Iran,,32,53,182525,144649,8659
6/13/2020,Iran,,32,53,184955,146748,8730
6/14/2020,Iran,,32,53,187427,148674,8837
6/15/2020,Iran,,32,53,189876,150590,8950
6/16/2020,Iran,,32,53,192439,152675,9065
6/17/2020,Iran,,32,53,195051,154812,9185
6/18/2020,Iran,,32,53,197647,156991,9272
6/19/2020,Iran,,32,53,200262,159192,9392
6/20/2020,Iran,,32,53,202584,161384,9507
6/21/2020,Iran,,32,53,204952,163591,9623
6/22/2020,Iran,,32,53,207525,166427,9742
6/23/2020,Iran,,32,53,209970,169160,9863
6/24/2020,Iran,,32,53,212501,172096,9996
6/25/2020,Iran,,32,53,215096,175103,10130
6/26/2020,Iran,,32,53,217724,177852,10239
6/27/2020,Iran,,32,53,220180,180661,10364
6/28/2020,Iran,,32,53,222669,183310,10508
6/29/2020,Iran,,32,53,225205,186180,10670
6/30/2020,Iran,,32,53,227662,188758,10817
7/1/2020,Iran,,32,53,230211,191487,10958
7/2/2020,Iran,,32,53,232863,194098,11106
